Date;BORON;INLET_TEMP;SEA_WATER_COND;RCK_I_L_PR;RCK_DP;HP_PMP_SUC_FLW;RCK_FRNT_PERM_FLW;RCK_REAR_PERM_FLW;RCK_FRNT_PERM_COND;RCK_REAR_PERM_COND;ERD_PMP_SUC_FLW;RCK_2P_I_L_PR;RCK_2P_I_L_PH;RCK_2P_I_L_TEMP;RCK_2P_1STG_FLW;RCK_2P_2STG_FLW;RCK_2P_O_L_COND;RCK_1P_REAR_PERM_PR
2020-02-08 09:00:00;0,636;20,04;66777;68,6;1,666;588,2;89,3;488,1;213;835;741,3;12,55;9,72;20,3;358,7;71,9;20;1,31
2020-02-08 12:00:00;0,693;20,44;66231;68,6;1,659;590,1;90;487,5;214;857;740,8;12,5;9,68;20,7;362,2;71,4;21;1,31
2020-02-09 12:00:00;0,929;20,83;66134;68,8;1,646;587,8;90,7;484,5;220;889;740,8;12,16;9,46;21,1;369,7;70,4;20;1,29
2020-02-10 09:00:00;0,384;19,72;60352;68;1,693;594;92,1;488,8;205;790;740,7;12,61;10,01;19,9;362,6;73,3;21;1,27
2020-02-10 12:00:00;0,437;20,91;61086;68,4;1,668;589,2;89,3;489,7;214;876;740,8;12,37;9,93;21,1;361,8;71;24;1,29
2020-02-12 09:10:00;0,368;18,08;60349;68,6;1,706;589,4;89,4;488,4;199;746;740,8;13,16;10,03;18,3;362,8;74,1;20;1,32
2020-02-12 12:00:00;0,280;17,24;60963;69,7;1,746;582,9;88,9;481;201;726;740,7;13,32;10,09;17,5;362,1;74,2;19;1,31
2020-02-13 09:00:00;0,252;16,82;60395;69,5;1,767;580,6;89,1;479,2;197;694;741,1;13,38;10,11;17;343,8;74,7;18;1,3
2020-02-13 12:00:00;0,239;17,13;61334;70,2;1,763;578,3;89,2;476,6;203;720;741,2;13,21;10,06;17,3;353,5;73,8;18;1,3
2020-02-14 09:00:00;0,331;17,09;60173;70,2;1,762;577,6;90,4;476,4;206;718;741;13,22;10,08;17,3;351,4;73,5;19;1,29
2020-02-16 09:00:00;0,337;18,37;59754;69,5;1,795;586,9;86,5;487,8;211;745;740,7;13,09;10;18,6;365,1;74,2;19;1,29
2020-02-16 12:00:00;0,280;18,66;60003;69,5;1,778;585,3;88,8;485,2;216;773;741,3;12,99;10,03;18,9;360,5;72,9;20;1,3
2020-02-17 08:55:00;0,664;19,11;57347;69,2;1,763;588,3;90,4;485,9;221;791;740,6;12,82;9,7;19,4;367,6;73,2;19;1,31
2020-02-20 09:00:00;0,486;21,08;53984;68,5;1,77;596,5;90,1;494,9;227;868;741,7;12,55;9,86;21,3;363,7;71,5;23;1,3
2020-02-23 09:00:00;0,358;20,72;59260;67,4;1,716;584,7;73,2;503,7;213;853;740,5;12,62;10,08;21;378;74,2;24;1,28
2020-02-24 09:00:00;0,340;20,94;54890;67,3;1,719;584;69,1;509,2;213;846;742,3;12,73;10,08;21,2;377,4;73,6;25;1,29
2020-02-25 09:00:00;0,443;21,53;61018;67,1;1,745;587,8;68,6;512,2;218;871;739,9;12,71;10,08;21,8;374,1;72,9;27;1,31
2020-02-26 09:00:00;0,433;21,66;58351;67,2;1,726;586,4;69,3;511;220;884;742;12,7;10,1;21,9;376,6;72,7;25;1,32
2020-02-27 09:00:00;0,344;20,71;59825;67,2;1,733;586,3;68,8;510,5;209;813;741,5;12,75;10,08;20,9;368;74,3;24;1,32
2020-02-27 12:00:00;0,811;21,6;60595;67,8;1,719;580,2;71,5;504,5;224;891;740,3;12,37;10,18;21,8;380,4;71,9;22;1,29
2020-02-29 09:00:00;0,352;21,07;56608;68;1,7;579;71,2;500,4;219;860;741,4;12,62;10,08;21,2;368,2;72,5;25;1,29
2020-03-01 09:00:00;0,188;21,07;61861;67,6;1,78;582,3;69,6;507,1;216;846;741,5;12,77;10,11;21,3;376,1;72,5;32;1,31
2020-03-01 11:47:00;0,193;21,14;61603;67,7;1,738;584,4;72,6;502,7;217;850;740,9;12,66;10,09;21,4;380,1;72,8;31;1,3
2020-03-02 09:12:00;0,211;21,42;62534;67,8;1,768;582,8;89,8;486,1;234;892;741;12,18;10,12;21,7;360;68,1;36;1,3
2020-03-02 11:56:00;0,207;21,9;62639;68;1,745;579,8;92,8;480,2;242;934;739,7;11,77;10,09;22,1;358;67,2;37;1,31
2020-03-04 09:00:00;0,206;20,64;62706;68,1;1,76;580,7;90,3;483,8;227;852;740,1;12,33;10,09;20,9;357,2;69;32;1,29
2020-03-04 12:00:00;0,491;20,63;62291;68;1,763;580,5;93,5;479,4;227;851;740,8;12,17;10,08;20,9;355;69,4;31;1,27
2020-03-05 09:00:00;0,189;20,38;63018;68,7;1,789;583,8;89,9;488,4;225;836;740,5;12,5;10,1;20,6;357,8;70,7;30;1,28
2020-03-05 11:53:00;0,194;20,67;62739;68,8;1,807;582,7;88,9;487,6;231;858;741,3;12,39;10,12;21;360,7;69,6;34;1,3
2020-03-07 08:55:00;0,256;21,45;62651;68,2;1,758;588,9;89;488,2;239;916;740,6;12,38;10,09;21,6;361,2;69,4;34;1,29
2020-03-08 08:40:00;0,284;22,03;62995;68,3;1,746;587;90,2;485,3;245;955;742,3;12,16;9,97;22,3;365,1;67,3;33;1,31
2020-03-08 11:53:00;0,218;21,87;62564;68,1;1,736;589,6;91,5;489,5;241;936;740;12,02;10,1;22,1;370,1;68;36;1,28
2020-03-09 09:09:00;0,370;22,37;62941;68,1;1,741;588,4;89,7;489,2;244;958;740,1;12,19;9,98;22,6;361,7;68,1;32;1,28
2020-03-09 11:37:00;0,366;22,61;62740;68,3;1,736;585,9;90,9;485,8;249;982;740,2;11,88;10;22,9;373,6;67,1;36;1,29
2020-03-10 09:00:00;0,319;21,92;62992;68;1,782;591,2;90,1;490,1;240;919;741,5;12,04;10;22,2;363,7;68,8;30;1,28
2020-03-10 12:00:00;0,307;22,72;63022;68,3;1,776;590,2;88,3;491,4;247;979;741,6;11,92;10;23;367,1;67,3;34;1,3
2020-03-11 08:53:00;0,280;21,94;62094;67,6;1,804;592,9;90,3;491,8;233;903;742;11,92;10,03;22,2;369,8;69,8;31;1,28
2020-03-11 12:00:00;0,040;22,72;62530;68;1,755;590,4;89,7;488,4;253;989;741,7;11,89;10,62;23;366,1;67,1;91;1,29
2020-03-12 09:35:00;0,310;22,55;62464;67,9;1,786;592,4;89,5;489,7;239;948;740,6;11,92;10,02;22,8;366,8;68,1;32;1,33
2020-03-12 12:00:00;0,348;23,74;63390;68,5;1,776;587,1;89,8;484,3;260;1057;740,9;11,67;9,99;24;363,6;64,5;38;1,3
2020-03-14 08:53:00;0,475;23,94;63906;68,2;1,825;577,2;91,3;474,6;278;1097;740,6;11,42;9,95;24,2;364,6;61,5;40;1,3
2020-03-14 11:45:00;0,420;23,79;63018;67,9;1,801;581,7;91,7;475,6;272;1064;740,1;11,51;10;24,1;359,5;63,3;38;1,3
2020-03-15 09:00:00;0,482;22,9;60629;67,8;1,815;581,2;91,8;478,6;258;988;740,6;11,54;10,01;23,2;364,1;65,7;35;1,3
2020-03-15 11:45:00;0,405;23,74;60538;68,6;1,814;580,1;90,2;479,5;273;1069;740,3;11,44;10;24;364,2;63,2;39;1,3
2020-03-16 09:00:00;0,377;23,22;58373;68,1;1,825;586,8;90,7;483,2;262;1002;740,3;11,78;10;23,5;376,4;65,7;35;1,3
2020-03-16 14:05:00;0,517;23,89;60322;68,4;1,816;584,1;94,1;476,4;272;1072;741,3;11,47;9,85;24,2;370,3;62,9;34;1,32
2020-03-17 10:30:00;0,582;23,84;60049;68,2;1,818;584,4;88,6;482,6;260;1046;741;11,53;9,84;24,1;364,4;64,6;33;1,29
2020-03-18 09:00:00;0,806;24,17;53473;67,7;1,85;589,1;90,2;486,5;258;1048;741,8;11,45;8,94;24,5;364,7;65;27;1,3
2020-03-18 12:00:00;1,310;24,54;55948;68;1,829;589,3;89,8;486,3;262;1087;740,8;11,21;8,76;24,8;369,7;64,4;27;1,29
2020-03-19 09:12:00;0,984;24,38;60238;0,5;0,045;2,6;0;0;723;986;0;0,19;8,49;25,3;-14,2;-2,8;136;0,11
2020-03-20 08:55:00;1,400;25,32;58691;67,2;1,744;591,3;90;490,8;269;1164;741,8;11,34;9,19;25,6;372,1;62,4;32;1,32
2020-03-20 11:35:00;1,390;24,81;58251;67;1,767;591,8;89,7;490,6;263;1109;739,7;11,45;9,18;25;363;63,8;30;1,32
2020-03-21 08:53:00;1,250;24,53;56672;67;1,77;591,8;90,2;490,8;255;1071;740,2;11,33;9,06;24,8;373,7;65,4;27;1,29
2020-03-21 11:27:00;1,230;24,86;56127;67;1,773;589,7;90,1;489,2;260;1099;740,8;11,27;9,17;25,2;374,6;63,8;29;1,28
2020-03-22 08:53:00;1,330;25,34;56977;67,7;1,788;586,5;91,4;481,3;274;1157;741,6;11,21;9,14;25,6;358,9;61,6;32;1,31
2020-03-22 11:58:00;1,340;25,26;61019;67,7;1,805;595,2;89,2;493,6;265;1127;741,2;11,44;9,18;25,6;384,8;63,7;33;1,31
2020-03-23 08:38:00;1,130;23,97;62030;68,2;1,84;589,4;89,4;489,3;262;1046;740,9;11,52;9,22;24,3;374,1;65,5;28;1,28
2020-03-23 11:42:00;0,594;23,88;60667;67,8;1,822;591;89,9;491,9;255;1025;741,7;11,63;9,56;24,2;367,8;66;28;1,29
2020-03-24 09:00:00;1,030;23,18;62079;68,2;1,815;590;91,3;491,9;263;1051;740,3;11,58;9,28;23,4;369,1;65,8;29;1,29
2020-03-24 11:40:00;0,058;23,08;59985;68;1,824;593,1;89,2;494,1;261;1038;741,2;11,87;10,43;23,4;366,9;65,9;101;1,29
2020-03-25 09:00:00;0,648;22,77;57713;68;1,882;591;89,6;494,2;253;977;740,9;11,79;9,51;23;373,4;67,5;29;1,32
2020-03-25 12:00:00;0,023;23,1;58293;68,1;1,844;591,6;87,9;494,9;265;1031;740,8;11,9;10,52;23,4;362,6;65,7;126;1,3
2020-03-26 09:50:00;0,674;23,48;59602;68,3;1,885;588,8;92,2;489,7;265;1034;741,7;11,56;9,49;23,8;367,8;65,1;30;1,29
2020-03-26 12:12:00;0,669;23,41;58584;68,3;1,86;589,2;90;491,6;262;1023;740,1;11,68;9,52;23,7;372,7;65,7;30;1,3
2020-03-27 08:43:00;1,260;23,63;53085;68,8;1,863;586,1;90,4;486,6;268;1047;740,1;11,48;9,5;23,9;372,1;64,9;28;1,31
2020-03-27 11:23:00;0,719;24,14;52099;68,7;1,844;586,2;90,1;485,8;273;1084;741;11,46;9,5;24,4;368,7;63,4;34;1,3
2020-03-28 09:00:00;0,680;24,05;59256;69,2;1,893;583,5;89,2;483,8;280;1089;741,4;11,23;9,54;24,4;364,6;62,9;33;1,27
2020-03-28 11:40:00;0,690;24,03;59352;68,8;1,902;583,9;90,2;487,4;276;1078;740,7;11,4;9,5;24,3;366,6;63,4;33;1,29
2020-03-29 09:00:00;0,800;24,18;60916;69,3;1,892;575,3;90,1;477,6;292;1124;741,2;11,37;9,51;24,5;362;61,3;35;1,29
2020-03-29 12:10:00;0,809;24,18;59747;69,2;1,893;582;88,3;485,4;287;1100;740,9;11,48;9,49;24,4;360;62,1;31;1,32
2020-03-30 09:00:00;0,743;23,36;57786;68,6;1,917;583,6;94,7;482,3;275;1007;740,6;11,5;9,51;23,6;366,9;64,9;29;1,29
2020-03-30 12:00:00;1,770;23,34;56991;67,9;1,934;589,8;103,1;479,6;568;1708;741,7;11,26;5,19;23,7;368,8;53,1;169;1,3
2020-04-01 09:00:00;0,752;23,83;62376;68,6;1,876;584,2;91,1;486,2;290;1100;741;11,61;9,51;24,2;367,9;63,7;33;1,31
2020-04-01 12:00:00;0,656;23,65;61844;68,4;1,911;587,9;90,5;489,6;285;1071;741,9;11,64;9,51;24;369,1;64,7;31;1,3
2020-04-02 08:04:00;0,117;24,67;60696;68,4;1,914;588,8;41;540,3;275;1042;741,9;12,56;10,17;24,9;400,5;71,8;56;1,31
2020-04-02 11:20:00;0,113;24,52;60078;68,4;1,923;587,8;40;538,7;273;1029;740,8;12,56;10,19;24,7;403,1;72,4;65;1,29
2020-04-03 09:00:00;0,734;24,53;57623;68,2;1,948;590,2;90,5;492,3;294;1084;740,2;11,41;9,5;24,8;361;64;33;1,3
2020-04-03 12:05:00;0,795;24,86;63663;68,3;1,95;588,2;88,5;492,8;296;1119;741,2;11,41;9,49;25,2;366;62,9;33;1,31
2020-04-04 09:13:00;0,908;25,69;56989;68,5;1,946;587,9;90,6;488,1;310;1182;741,6;11,23;9,5;26;368,1;60,6;38;1,3
2020-04-04 12:05:00;0,802;25,55;54901;68,4;1,97;588;89,6;490,1;307;1167;740,4;11,26;9,5;25,9;363,7;61,1;36;1,33
2020-04-05 12:07:00;0,079;25,61;58357;68;1,973;591,2;39,9;543,6;285;1064;740,4;12,45;10,3;25,9;405,8;72;83;1,29
2020-04-06 08:52:00;0,664;25,26;61541;68,2;1,98;590,1;90,1;492,4;299;1120;741,3;11,33;9,79;25,6;362,3;62,4;38;1,3
2020-04-06 12:00:00;0,681;25,61;61147;68,3;1,984;588,5;90,3;491,4;304;1146;740,7;11,25;9,78;25,9;379,6;61,5;39;1,28
2020-04-07 09:05:00;0,699;26,01;56945;68,5;1,976;587,7;90,5;486,8;309;1185;742,5;11,13;9,8;26,3;374,5;60,1;39;1,31
2020-04-07 12:05:00;0,682;25,71;55415;68,2;2,023;590,7;88,5;494,1;301;1144;741,2;11,27;9,8;26;369,8;61,9;39;1,31
2020-04-09 09:00:00;0,274;26,29;61702;67,8;1,841;594,3;39,7;539,8;301;1164;742;12,25;10,66;26,6;404,1;69,7;102;1,29
2020-04-09 12:00:00;0,447;27,18;61193;68,1;1,842;591,2;68,7;508,8;315;1295;741,5;11,58;10,13;27,5;387,9;61,1;64;1,3
2020-04-10 09:00:00;0,583;26,59;56403;68,2;1,866;590,8;69,9;508,6;301;1214;741,3;11,55;9,93;26,9;385,6;62,8;46;1,33
2020-04-10 11:28:00;0,750;27,37;56415;68,6;1,846;583,7;69,4;502,5;315;1300;740,3;11,31;9,88;27,6;385,3;60,5;44;1,29
2020-04-11 08:52:00;1,382;27,21;63159;68,4;1,896;589,5;69,9;504,5;311;1272;741;11,43;9,9;27,5;390,2;61;47;1,32
2020-04-11 11:21:00;0,656;26,99;62484;68,1;1,91;590,5;70,6;506,2;307;1233;740,6;11,45;9,91;27,3;384,1;61,9;48;1,3
2020-04-12 11:27:00;0,625;26,81;62708;68,2;1,909;592,1;71,4;507,7;299;1207;740,7;11,43;9,9;27,1;378,7;63,2;44;1,3
2020-04-13 08:57:00;0,727;26,96;61670;68,7;1,939;585,4;68,8;505,5;303;1238;741,3;11,33;9,9;27,2;390,4;61,7;46;1,28
2020-04-13 11:37:00;0,670;26,64;62742;68,3;1,97;588,1;71,5;503,2;296;1196;741,3;11,42;9,92;26,9;383,8;63,2;44;1,32
2020-04-16 11:46:00;0,611;24,99;59212;67,2;2,019;583,8;70,5;502,2;273;1015;741,3;11,67;9,91;25,3;381,5;66,6;37;1,29
2020-04-18 09:05:00;0,565;26,33;61203;66,9;1,998;592,5;69,1;510,3;316;1235;740,9;11,76;10,09;26,6;392,3;62,2;53;1,28
2020-04-18 11:48:00;0,684;26,4;61103;67,1;1,903;591,1;70,9;508,2;314;1218;740,7;11,65;9,92;26,7;391,5;62,6;41;1,29
2020-04-19 09:00:00;0,634;26,01;63879;67,1;1,936;593;70,4;509,3;298;1105;740,5;11,65;9,92;26,3;387,9;65;38;1,29
2020-04-19 11:52:00;0,651;26,74;64323;67,3;1,93;589,5;69,6;504,2;308;1179;741,6;11,47;9,89;27,1;388,6;62,5;43;1,27
2020-04-20 08:53:00;0,791;26,79;64215;67,4;1,92;589,1;69,9;505,4;309;1170;741,8;11,45;9,95;27,1;382,7;62,4;43;1,29
2020-04-20 11:45:00;0,654;26,77;63819;67,4;1,939;589,1;71,1;504,2;307;1164;741,1;11,27;9,9;27,1;380,1;62,3;44;1,28
2020-04-21 09:40:00;0,758;27,34;64546;67,4;1,967;588,5;69,4;504,1;314;1206;740,8;11,41;9,9;27,7;384,4;61;45;1,3
2020-04-21 12:10:00;0,824;27,52;64675;67,7;1,942;588,1;69,7;504,7;313;1227;741,3;11,34;9,9;27,8;387;60,6;48;1,32
2020-04-22 09:00:00;0,359;26,84;64860;67,6;1,999;586,4;69,5;503,4;294;1160;741,5;11,21;9,89;27,1;384,1;62,3;66;1,31
2020-04-23 08:54:00;0,329;27,11;64190;67,5;2,035;586,9;71,1;502,4;271;1129;741,4;11,08;9,91;27,4;378;62,5;68;1,3
2020-04-23 12:00:00;0,559;27,4;63836;6,3;0,042;3;0;0;0;1902;0;0,82;9,88;27,9;-9,2;-3;292;0,17
2020-04-24 09:05:00;0,489;28,02;64431;67,3;1,945;585,9;69,3;503,1;289;1232;740,6;11,02;9,89;28,3;382,3;59;97;1,27
2020-04-24 11:37:00;0,367;27,65;63988;67,1;1,988;588,1;71,2;504,9;283;1190;741,2;11,05;9,9;28;382,1;61,1;76;1,31
2020-04-25 08:56:00;0,368;28,65;64854;67,4;1,947;585,7;67,7;504;295;1257;741,5;10,9;9,96;29;383,1;58,9;86;1,32
2020-04-25 12:10:00;0,405;28,33;63888;67,1;1,972;589,4;70,3;506,6;287;1210;740,5;11,02;9,9;28,7;385,9;60,4;75;1,29
2020-04-26 08:46:00;0,400;29,58;64543;67,7;1,961;585,5;71,5;500,3;311;1336;740,4;10,83;9,91;29,9;382,8;55,7;93;1,29
2020-04-26 11:57:00;0,347;28,98;64186;67,2;1,97;586,9;68,9;506;296;1262;740,8;10,97;9,97;29,3;387,9;58,5;82;1,31
2020-04-27 08:30:00;0,472;29,55;64773;67,7;1,978;585,2;69,4;500,4;310;1334;740,6;10,87;9,89;29,9;386;55,7;93;1,3
2020-04-28 09:00:00;0,350;27,95;64010;66,5;1,994;586,1;50;521,6;293;1242;741,5;11,48;9,89;28,3;400;62,7;71;1,3
2020-04-28 12:00:00;0,257;27,88;63760;66,5;1,968;584,8;50,7;522,3;290;1230;740,6;11,49;9,9;28,2;399,3;63,2;68;1,32
2020-04-29 08:00:00;0,337;27,71;63867;66,7;1,965;585,7;50,4;522,2;279;1163;740,9;11,41;9,9;28;400,7;64,5;67;1,31
2020-04-29 11:00:00;0,345;27,63;64151;66,5;1,958;585;49,5;524,9;278;1155;740,4;11,45;9,9;27,9;398,9;64,5;67;1,29
2020-04-30 08:52:00;0,359;28,29;64381;66,7;1,942;582,5;49,6;522;285;1184;740,3;11,36;9,9;28,6;396,8;63,6;67;1,29
2020-05-01 09:07:00;0,423;28,56;63751;66,5;1,955;585,7;49,8;521,7;287;1186;740,8;11,27;9,79;28,8;398,8;63,2;56;1,3
2020-05-02 08:00:00;0,465;28,55;63428;66;2;590,4;50,2;526,5;281;1156;740,5;11,31;9,79;28,8;397,8;64,6;58;1,29
2020-05-02 10:37:00;0,472;28,89;63460;66,5;2,039;587,4;50,1;523,1;287;1201;740,3;11,22;9,79;29,2;400,6;62,8;64;1,29
2020-05-03 08:04:00;0,434;29,45;63613;66,4;1,962;587,5;51,3;523,3;297;1238;740,9;11,17;9,8;29,8;399,7;61,6;60;1,3
2020-05-03 10:40:00;0,495;29,57;63634;66,5;1,991;585,9;49,7;523,1;294;1240;741,8;11,15;9,8;29,8;406,1;61,6;65;1,32
2020-05-04 08:01:00;0,487;29,51;63562;0;0,03;2,6;0;0;2609;101;0;0,48;8,99;29,4;-7,7;-2,3;346;0,04
2020-05-04 10:28:00;0,471;29,73;64143;0;0,031;2,3;0;0;2540;101;0;0,48;8,3;31,5;-7,7;-2,3;360;0,04
2020-05-05 11:00:00;0,524;29,7;63791;66,4;1,85;590,4;49,1;528;307;1347;740,9;11,44;9,88;30;408,3;59,9;65;1,3
2020-05-06 08:00:00;0,645;30,07;64140;66,3;1,889;590,2;49,8;525,9;300;1312;741,3;11,25;9,79;30,4;403,6;60;63;1,33
2020-05-07 08:03:00;0,554;29,87;63992;66,3;1,931;588,5;50,1;526,9;296;1276;741,4;11,22;9,81;30,2;406,1;61;66;1,3
2020-05-08 08:00:00;0,485;28,57;63173;66,4;1,974;589,7;50,3;526,5;275;1159;741,1;11,34;9,8;28,9;399,2;64,7;59;1,29
2020-05-08 10:53:00;0,481;28,3;63580;66,9;1,978;586,8;49,8;524,5;275;1160;740,6;11,3;9,8;28,6;399,2;64,6;61;1,29
2020-05-09 08:08:00;0,479;28,12;63507;66,7;1,983;586,8;49,7;524,7;270;1133;741,5;11,37;9,81;28,4;399,5;65,3;54;1,31
2020-05-10 08:02:00;0,620;29,28;63797;66,9;1,951;576,1;50,2;513,3;296;1281;741,8;11,05;9,79;29,6;392;59,5;70;1,29
2020-05-10 10:54:00;0,430;28,7;63241;66,1;1,937;580,8;50,2;518,7;279;1183;741,3;11,18;9,82;29;397,8;63;63;1,29
2020-05-11 08:06:00;0,455;29,28;64264;66,3;1,978;582;48,5;521,3;282;1223;741,1;11,07;9,8;29,6;400;61,8;72;1,29
2020-05-12 08:00:00;0,335;28,02;63911;66,6;1,996;579,9;50;517,1;269;1134;740,3;11,14;9,83;28,3;389,8;64;72;1,3
2020-05-13 08:00:00;0,277;27,24;63919;67,4;2,044;590,7;50,2;526,8;256;1071;741,5;11,46;9,8;27,5;400,1;67,4;59;1,28
2020-05-14 08:13:00;0,328;27,12;64324;67,5;2,035;588,2;50,4;523,3;259;1073;740,9;11,37;9,79;27,5;392;67,2;57;1,31
2020-05-14 11:00:00;0,351;27,08;64317;67,9;2,043;587,1;50,4;521,8;261;1081;741,2;11,4;9,78;27,4;390,1;66,4;58;1,31
2020-05-15 08:07:00;0,344;27,64;63347;66,6;2,045;587,8;50,5;522,1;264;1092;740,3;11,42;9,78;27,9;397,4;66,3;60;1,3
2020-05-15 11:40:00;0,356;27,61;63954;66,9;2,088;586,2;50,6;521,7;266;1103;741,6;11,3;9,78;27,9;395;65,8;62;1,3
2020-05-16 07:59:00;0,336;28,24;62512;66,5;2,076;587,7;49,6;526,2;312;1116;740,9;11,22;9,79;28,5;397,3;65,6;57;1,29
2020-05-16 10:27:00;0,380;28,13;61642;66,2;2,077;592,8;49,8;528,9;312;1102;740,6;11,34;9,79;28,5;399,4;66,3;65;1,29
2020-05-17 08:45:00;0,446;29,03;60505;66,6;2,084;595,4;49,3;534;324;1162;740,4;11,32;9,71;29,3;400,9;65,1;64;1,29
2020-05-17 11:30:00;0,428;29,08;59798;66,7;2,087;593,3;50;529,7;325;1171;739,7;11,24;9,73;29,4;402,9;64,5;68;1,27
2020-05-18 08:33:00;0,354;29,61;57862;66,6;2,095;595,4;50,9;531,8;330;1206;741;11,18;9,81;29,9;404,7;63,7;75;1,3
2020-05-18 11:10:00;0,317;29,69;57272;66,7;2,097;594,6;49,2;532,3;337;1200;740,1;11,23;9,8;30;404,4;63,5;78;1,31
2020-05-19 08:00:00;0,468;30,85;63717;66,8;2,113;594,1;49,8;530;346;1304;740,8;11,06;9,82;31,1;405,4;60,5;86;1,29
2020-05-20 08:00:00;1,460;31,05;63022;66,2;2,087;581,6;19,4;551,4;413;1274;740,6;11,35;9,49;31,3;428,2;64,1;46;1,31
2020-05-20 11:00:00;1,460;30,51;61695;66,8;2,145;596,1;19,6;563,7;383;1215;741,7;11,61;9,5;30,8;431,3;68,2;44;1,3
2020-05-22 11:16:00;1,077;31,41;63354;66,4;2,034;596,6;19,9;571,9;1897;1332;741,5;11,87;9,88;31,7;435,6;65,7;65;1,3
2020-05-22 12:14:00;1,062;31,42;63346;66,2;1,994;597,8;20;563;1886;1335;740,7;11,86;9,88;31,7;428,9;65,3;64;1,3
2020-05-23 08:00:00;1,171;32,27;63783;66,8;2,049;592,2;20,4;558,8;1943;1424;741,2;11,66;9,93;32,6;424,6;61,8;72;1,29
2020-05-23 11:10:00;1,075;31,86;62696;66,4;2,092;596,2;19,5;566,6;1901;1352;741,1;11,78;9,88;32,1;427,2;65,2;65;1,31
2020-05-24 08:00:00;1,160;32,02;63590;66,7;2,074;593,6;99,5;484,2;1013;1499;740,3;10,29;10,14;32,4;375;46,3;94;1,28
2020-05-26 07:52:00;0,771;32,76;64196;65,3;1,96;581,5;0;564,7;2789;1547;741,4;12,02;10,17;33;436,5;61,5;82;1,3
2020-05-26 12:05:00;0,646;32,32;63014;64,9;1,975;584,5;0;567,7;2780;1475;741,1;12,15;10,2;32,7;431,7;63,1;84;1,28
2020-05-27 08:00:00;0,590;32,18;63204;65,1;1,974;582,8;0;570,6;2793;1459;740,2;12,17;10,2;32,4;432,1;63,8;87;1,29
2020-05-27 11:00:00;0,817;32,82;63476;65,2;1,939;579,4;0;567,9;2775;1509;741,3;12,06;9,93;33,1;439;61,8;74;1,29
2020-05-28 08:59:00;0,584;32,29;63295;64,9;1,956;584,5;0;567,3;2796;1449;741,4;12,07;10,21;32,6;440,2;64,5;86;1,29
2020-05-28 12:03:00;0,705;33,39;63601;65,4;1,97;579,8;0;565,8;2780;1573;741,7;12,06;10,16;33,7;435,5;60;96;1,32
2020-05-29 08:40:00;0,686;32,78;62970;65,1;1,967;582,5;0;567,6;2793;1500;740,5;12,09;10,15;33;442,2;63,1;88;1,28
2020-05-29 12:07:00;0,838;33,84;62899;65,7;1,949;578,4;0;559,6;2786;1631;740,2;11,97;9,97;34,1;435,8;58,6;93;1,31
2020-05-30 09:03:00;0,751;33,13;62359;65;1,991;582,5;0;570,5;2784;1515;740,8;11,89;9,98;33,4;439,3;61,9;84;1,28
2020-05-30 11:53:00;0,845;34,06;63695;65,8;1,931;577;0;561,2;2784;1662;740,8;12,01;9,95;34,4;439,8;57,1;93;1,29
2020-05-31 08:49:00;0,356;33,61;62463;65;1,998;581,1;0;565,7;2780;1546;741,9;12,11;10,36;33,9;435,1;61,8;149;1,27
2020-06-02 11:56:00;0,503;33,66;63131;65,2;1,99;589,1;0;576,7;2294;1599;739,7;12,25;10,21;34;440,1;61,8;122;1,25
2020-06-03 10:27:00;0,594;34,29;61716;65,7;1,983;587,3;0;586,6;2311;1662;740,7;12,14;10,19;34,6;437,4;58,9;127;1,3
2020-06-04 08:59:00;0,632;34,83;58941;66,2;2,001;580,6;0;568,7;2328;1748;740,7;12,14;10,19;35,2;433,5;57,3;147;1,26
2020-06-04 12:07:00;0,398;34,29;57625;66;2,001;583,9;0;564,9;2326;1666;740,6;12,16;10,33;34,6;433,4;59,2;173;1,3
2020-06-05 09:20:00;0,411;32,77;69155;65,9;2,064;584,9;0;582,4;2366;1527;741,1;12,31;10,21;33,1;430,1;63,8;124;1,32
2020-06-05 11:50:00;0,366;32,26;68655;65,8;2,058;586,3;0;566,9;2370;1469;740;12,22;10,21;32,6;428,6;65,1;119;1,31
2020-06-06 09:00:00;0,347;31,36;62534;65,9;2,11;585,8;0;574,4;2403;1403;741;12,36;10,2;31,7;428,8;66,8;106;1,3
2020-06-06 12:00:00;0,356;31,52;62235;65,9;2,083;586;0;575,5;2390;1407;742;12,39;10,19;31,9;428,6;66,3;111;1,3
2020-06-07 08:59:00;0,403;31,23;63108;66,1;2,091;583,3;0;568,8;2350;1475;741,8;12,37;10,17;31,6;427,1;66,3;100;1,31
2020-06-07 12:06:00;0,354;31,2;62440;66,1;2,123;584;0;575,7;2408;1454;739,6;12,3;10,18;31,5;427,3;67;99;1,33
2020-06-08 09:00:00;0,321;30,61;59655;66,1;2,132;583,6;0;573,6;2442;1414;740,5;12,37;10,21;30,9;426,6;68,2;99;1,27
2020-06-08 12:03:00;0,325;30,92;62598;66;2,131;583,1;0;572;2426;1430;741;12,35;10,19;31,3;426,3;67,5;98;1,26
2020-06-09 11:07:00;0,285;31,44;63366;66,1;2,139;583,1;0;563,7;2433;1479;740,8;12,21;10,22;31,8;433,3;66,8;115;1,35
